text,label
"How come it's so cold now?! A few days ago it was wicked nice out, now I feel like I need my winter coat back.",12
im sick and sad its cold,10
I am not going to entertain any request for reducing shipping cost by using registered post instead of courier from now on....,10
I hate watching the News. Why do such awful things happen?,6
I have a stupid headache on my day off.,12
Stuck in office till 5. It's so warm outside,10
Time for bed!  Hope your saturday was as lovely as mine was...,5
im back to this z-index problem...again,12
@CelestialBeard http://ten.com.au/good-news-week.htm &lt;--- this is it. definitely nothing christian about it,10
Don't Chase Me - Shea Fisher download it,8
"@mileycyrus aww if I could, I would...  GBY ;)",9
All zombie songs are now dedicated to @HAMMER32  ? http://blip.fm/~5jbib,4
"@mmWine Oh, I would NEVER want that to happen.  But you know if you got lost, I'd find you!",12
@pairadocsdesign and Radio X 96.1 is going all sports next month. Radio is dead.  #grandrapids,10
"everybody look at my new profile picture, just click it on my profile",8
what am i doing? what can i do?,8
I wish i could sleep past four a.m. on my nights off  good morning!,10
@Nicsey 3000 then ya up with me my friend ... i type too much,8
working!   I am so ready to go.,5
"@Mr_Kimbalicious Lol! I was just walking  I think its all the polish I used while cleaning earlier, its made the floor slippery!",12
Eli in the ER  they pricked his finger for blood sugar and he was trying not to cry http://twitpic.com/67z2q,11
@Warmnfuzzy Re-direct that energy into creating men's jewelry.    And frequent walks too.,5
@Jon_Read perhaps it is all those background apps!,8
@MorningToast Once James Cameron touches something and revolutionizes it... someone else comes along and fucks it up,12
@JennifeAniston I think is The parent trap &amp; High school musical!!,8
Wanting to go out... apparently no ones available!,10
why does twitter hate me i cant put no photos on my page,6
@pyrat_ ay beezy! finally lol its time to hookah so get off twiiter...love ya,2
besides feeling sick...some things have made me feel particularly happy,10
"@LarryTill I had recommended Harney &amp; Sons (http://www.harney.com/) from where I order much of my tea, I think.",4
@leifwells what time is our conference call??,8
"@DavidGibbons Thanks for the link. I've been out of NY, missed many non-online bills so know how badly my score's been hit",12
"my friends are in San Pablo right now... they'll be drinking, laughing and swimming... and iim here....  huhuhu",10
"@kenazuma actually I meant motorbike. Not much touring, but I commute when possible -- about 90 min. roundtrip so it's kinda like touring",8
@Natasja_Cupcake I think only 23.  I get confused easy tho. LOL I hope so if so two stopped following me 2. I know one did already.,12
"@TMZaol We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off",4
@eddai  Then Google Vs. Twitter . Mother's Day Vs. Mothers Day . . Mother's Day - web1.0 type. Mothers Day is Social Media -web2.0,8
"My goodness! Another hit, another run!!!",6
im feeling the burn of the last 4 days..gonna chill play xbox and watch stuff all day,12
"thinking about having lunch soon, but we have no food in",12
@TheAliMonster  FTR I &lt;3 U and miss U on the team already,12
@odangitsnikki There's a way around that 72 Minute Limit ;) AIM me and I'll tell you,7
"Heeey, we won ice hockey....we are winners!!",5
Watching TV with the best people in the whole world !!!!! My Mum and My Sis Agus (: Love you all ! Twitter you later ha,7
@theroughguide at least I have an ironed shirt and i'm not really shockable.  hope you have a good day. Xxxx,9
Just got off phone with Black Swamp Bird Observatory - No reports of Connecticut Warbler from Metzger or Magee today...,12
@vexdigital  I still love the fact that you can't scratch them!!! That is a winner for me!!!,9
i miss oklahomaaaaa  listening to citizen cope til i pass out.,10
#f1 soon  good luck brawn and mclaren fix up look sharp :p,4
made a new youtube background in photoshop!  http://bit.ly/AWwzn thanks to @householdhacker,8
@reivad so's the smell of cigarettes and alcohol... at least *i * like it.,12
Mother's Day family dinner on a rainy Sunday night,5
@mfhorne why go winchester when my sister doesnt go there any more!   bad times.. x,12
Are u missing ur frnds ? Hear to &quot;Manasellaam &quot; From Kulir100 Degree movie. Its amazing !!!  Nanbargale - Miss u guys !!!,5
"@ShabbyGomer wish we could have surprised them and gone to H, but just couldn't work it out.",12
"I quite fancy Gregg on #bgt. Singing wasn't as good as his audition though, sadly",12
Aaggh!! My blackberry curve took a gash in the screen the day AFTER we get invisible shields in stock. Well it'll be a good advertisement,9
Studio Ghibli for this year; Ponyo! http://bit.ly/whar8 as always it seems to be perfect  we'll be waiting till august for it,2
@greekdude be patient  you'll get it soon,8
Just got Dailybooth and not sure what to do. It's confusing!,12
@Michaelcopon: Awesome. Tell me if its good. I might watch it,7
@Jeremyscott002 Above Garden of the Gods in C Springs. My parents work for the Division of Wildlife so we get to go on private land,8
@littlewhip Soooooooooo win the PowerBall jackpot then impose your formidable will upon the weather,7
"@cloud79 I thought the same thing, but felt a bit better when I saw no less than 5 other cameras there",9
"@ShivaniRamaiah depends if u're applyn for credit cards or debit cards ..  in delhi, I got a new credit card delivrd in 14 hours",8
Google Chrome forgot what everything looks like for some reason,8
@zhenerak I thought I was your best friend?,12
"Prayin for dad  in Wellington, FL http://loopt.us/F8_Jqg.t (via @furman27).  I too live in welly. May i pray f.. http://bit.ly/lB9SN",5
eye still hurts  I Think I'll go sleep now...,12
is fairly upset at the fact the twitter/bgt session will have to commence without Sam..,2
Oh god! I had to look at &quot;How to use Twitter&quot;.. how hopeless is that?!,12
@richardepryor you can use my alotment,8
@TravellingSales WELCOME BACK  see you tomorrow! come pick up your gift ;),9
I haven't slept this good in such a long time... I feel great.,9
wish i could go rink sorry kayleigh  xx,12
I don't know what my Mom gave me to clean my Macbook with but it is SO white now. It was tinted grayish blue from my black desk.,5
@erikarhanetan yeah i did  i remember it na....... i did watch it before ),7
K now I'm really going to bed even tho I ain't tired  night! &lt;3,12
@PaulReid and sorry that sounded like a 13 year old texting!!! Just tried TweetShrinking built into Tweed Deck  Just another cool feature.,8
"@aimzy24 I'm sorry, but x-men sucks... in a bad way!  ;p",6
We are checking out and on our way home  I am rwady to be home!,8
Only four hours and fifteen minutes until three day packing spree!!! Ugh work,10
"I told Taylor I wanted to punch a baby, because I'm in so much pain and her response was &quot;what baby?&quot;. I love my family.",8
@elledeutsch ok ! can you text me so I have your number..i didnt have any saved to sim,8
@skeetonmytwitts its slimy but its fun,4
"@JaredDouglas i'm still awake, coulnd't go back to sleep",12
@clumsyFA yeah! Love my Hawaiian outfit. We reused that for rugby 7 this year with @doublechin,5
"@yvetterdz84 nah, he won't  but I will sit here and enjoy the view :-P",3
"Wow, can't believe Monday is here again already. I hope everyone is well today",3
@Gr8ttoess I'm sad you got one hiding it  LMAO,12
Last quiz of the week. Now back to the grind,8
the fact my room is so hot is making me feel sick,12
"@mslittlekho love this one, especially the shoes  anyway, gmn punya acc lookbook ya? http://lookbook.nu/look/92920",9
@ELEWW Dood - they've locked down your Vimeo WH video.,8
@Sopphue i foot think it will let you since it.s international  but we have twitter haha,5
@lilmo4ever I'm So Mad I Wont Be There!!!!!!!!! UGHHH!!!,10
happy mama's day ladies!  have a good day.,5
"@Mattshiloh Unfortunately your fix didn't work..   Oh well, I'm lovin' me some PeopleBrowsr anyways!",10
misses her phone... having no service sucks,6
Running around town with Kathleen....she's leaving me for a month..,10
Sorta like my new sleep schedule. The nights off are quiet and I get creative or even me time.  ahhh. My anti drug.,7
@TheLogistician Thanks for sending the link.,7
nothings really going *well*...however currently theres nothing else to look forward to so may aswel make the best of it,10
may the forth be with you,7
like wat do i do wat do i do.........HA i got it i'll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make,7
In a Drill Sergeant's voice: everybody wake the fuck UP!!! *flicks on everyone's lights* it's 500 est rise and shine beetches!! Lol JK,4
Eating some ice cream cake  its bomb!,11
hi to all twit friends  happy mother's day to all the beautiful and amazing mothers out there,7
"Early bird gets the worm.  And in my case, birder gets to witness the carnage.",3
"Ok back later, have a great time regardless of the weather  PS I'm only a BB away!",12
@Retrorewind I loved the song when I first heard it..but THAT video just gave me goosebumps. Thanks for sharing,7
Download movie  Dollhouse http://tinyurl.com/crbe6n cool #movie,3
"@execbp mmmm now you're speaking my language! (Unfortunately, in militant diet mode-am seriously thinking of  competiton-so no TB I guess",11
I'm Still Celebrating My Bday Even Though It Was Friday,5
I REALLY wish I was spoiled!,12
"@etniqminerals it shocked D &amp; I, too!  Puts things in a whole new, empowering, light... now doesn't it?",11
@heynadine yayy! i cant wait to see them!,7
"my cat just fell off my bed lmfao, bless her. she got a fright  xx",12
@promotingyou  no FF tweet for me?,12
feeling better. drugs are awesome! sad waste of a 3 day weekend!,7
"Someone just sent me a random phone pic of Asian cats (with the paws in the air like in sushi/Chinese restaurants), and I don't know who",12
No 'rosie day' today  goal is to leav my house b4 my mom gets here hmmm maybe 'rosie day' rescheduled for....wed......,10
@RealWizKhalifa courtney seems like a cool chick &amp; shes pretty,7
My Monday has been going extremely well. Not what I expected at all!,7
My friend went to New York without me and all I got was this picture of her and Will Smith  http://twitpic.com/669l2,10
"@littletiara aha i bet they are cute,should we wear our nu **at  the same time so  i cn show you mine,u cn show me yours",4
it is so cute watching Matt play with the Wii as I do some work,7
"@BuggysRose  Haha,I just may do that,yo!",5
@flomingo that sounds cool! post video!!,3
Ahhh my mommie got me new sheets for my bed  so comfy,12
"@jennafurbee that is definitely an easier way of saying it, yes",8
"@gillian9 Aww, I had one yesterday, they suck",6
I'm a lil sad looks like nomore brooklyn 4 a while WTF @lailashah,9
"@LILPARADIVA @spookyjenb and Em, my baby, starts kindergarten.  What a crazy summer it's going to be.",7
@symphnysldr  you have every right to feel like a crazy fanboy! jason mraz and james morrison? the jealousy is tangible,4
@MarceloN rlly dead?  Descanse em paz... #luto #sad #RIP,12
@brainstuck i didnt get the joke,10
@lmatechnologies Gotcha ! Let's meet up @ The Twitt Cafe,4
GAH! I have the headache from hell. Reminds me what my lovely wife goes through all too often,12
@iJanette http://twitpic.com/4wl7x - Very pretty Janette  I have that exact same Hey Monday band!  And its on the same arm :O,8
@dleroux I still have my lights still up   you think he can do mine too?,8
should probably do some house work  for my mummy think id better. would cook dinner but im a shit cook lol xx,1
I just went to Metro Diner for the first time. It was awesome.,5
(@MeowMeowHotMix) My chick wont shut up  Will only stop chirping if i sit with the bloody thing.,10
@ROBsessedBlog At least he's in breakthrough performance tho. I just wanted him nominated in his own category,9
@jenniferdodd i do show some discretion occasionally,8
"@kindlejunkie Hey! I need that book to go with my Amy Sedaris.  @cheesivore is finishing it now, you say? ;)",4
Wish someone would by my 90mm Mamiya MF lens. Needs the money,12
Is UPS like the cable company and doesn't show up til the last possible moment? I'd like to take a nap before school gets out,6
Doin the Damn Thing Here at the Crib..Bout to Watch Star Trek... Yup,5
At work  oh no it's the first day of monthly visitor ahhhhhh,10
I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.,7
"@bighit15 There is only one you...therefore, you are an absolute original. See? Hanging with artists is good for the soul",8
well that rowing machine has paid off this week as i've lost 3lbs this week,5
"In Whin Park on the swings, victory is all mine right now",5
coming back drom camp!!! there was no cell fone reception =0 so im so happy were back in QLD and a little bit tired,11
I ruined my lunch by eating half a bag of cheddar popcorn....now I feel sick.,12
@Debut_Steve yes....but now I'm not going to be paid to be in the pub,10
So full from a great lunch and now stuck in traffic,8
need a camera blower.. my camera censor is dirteeh..,8
@myfabolouslife y u gotta say all that,8
Havin a much better day today!! Finished the last Twilight book yesterday. Classes start next week!      Get at me yall!!,5
I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!,12
@fiercemichi well that's good  and i'm a fast learner. Mmm  Zachary...be prepared 4 me t randomly mention him at any given time. he yummy.,4
Just checked email and got a follower withb same name as me living in Oz. Welcome on board my alrer ego @changa13,5
Home from school. Out tonight? Probably not,8
"Bringing my kitty to the vet tomorrow, I think she's got a tapeworm.",12
@Kdpartak the ordered me a new blackberry to arrive TUES! I may die between now and them without phone  I have withdraws already,10
Oh Justin Timberlake. I love when u host SNL!,7
"have to change practice pools, someone threw up in our normal pool",10
@annejsimmons Just the mother of all bad days,10
@matildaxo ooohhh. I understand. I never get sick of her so im on your moms side  I guess your dad just likes what he likes....lol,3
I have tummy ache.  Probably not helped by eating /that/ many tic tacs.,10
still cant figure this twitter thing out on my phone.  i dont have the iphone.,8
Miss the newest version on Glade on Debian..,12
had a very interesting day yesterday... wondering if today will be just as crazy. Hope not. Still diggin' Spartacus!.. aka: Mike-E!!!,11
@NCLUSA Sorry to disappoint. Not a big Nascar fan but I'm still an all-around decent redneck other than that.,10
"feels the same way about cherry-flavored items as Shannt does about grapes. Strange, but true.",11
"Editors read this and nod, writers read this and take notes.  http://tinyurl.com/crm4c2",3
@ebassman Right here! Army Wife in Germany! I can't STAND that I cannot be there this summer!,12
To lose this gut lol no seriously i have gained a lil and im not liking how it looks.,8
"@chezery and Im just going into work... if we were married, we wud never see each other",10
watching my tiny nephew  perfect baby,7
"Swords make everyone sexy.  Oh, Harold.",4
@AngieGriffin Yes..Come through... Tell a friend to tell a friend to tell a friend,11
"it's so slow, and I want to go home already",12
"Played with FontStruct http://is.gd/ejE uploaded to dafont, 16k downloads &amp; top of its category http://is.gd/wyyp Very wtf moment for me",8
@HOLLYWOODTONI. Okay kool... I might be touring all summer long but we can make it happen!,4
I'm at my saddest right now. I lost my mobile phone earphones. Waz feels a little incomplete and I feel the same,10
"@frphoto pictures of your bliss?  In JPEG format?  Sorry, it's message board terminology and u don't play w/us on the boards",8
@O_Privillege yea next week not this week I have no sitter,8
"@Bellabellini - Yeah I know they are fuck annoying with that... But it,s such good promo... I lost some contacts for business in there",10
"@heresMonique hey u, no not yet  soon maybe tomorrow!",8
"overall, tonight's snl = epic win.",5
@jonathanrknight  still no direct message for me. what the hell am I complaining about? i'll c ya in 27. if u don't answer i'll ask in 5*.,10
@wossy http://twitpic.com/4jjdx - Soak your had in hot water (but not boiling) for about 30mins - it'll pull them right out,4
on my tea break  cant wait to drive home tonite!!,8
@MusicalChilly Thank you and u too lady!!!!,5
@eddyhendergrass that sounds like the scariest zombie dream ever.,12
WTF? Twitter doesnt support messages from my phone -I wanted to be able to Twit while on vacay.   Poo on you Twitter,12
"Porridge with nutmeg, rasberries and honey  mmmm",7
"@AKAVirtualPA Thanks Anita, I am looking for hosting, I will look at them too",8
"did 14.5 miles in the Peak last night, with a nice 5 mile run back to the car this morning",12
@sarahconquilla Many many thanks!!!  (it's about school!) Weeeee!!!,5
"New pollster data on party identification in the United States : Democratic (36.7%), Independent (33.5%), Republican (26.4%). OUCH.",8
@xXFriendXx That is amazing she will be happy with it enjoy your sunday  XX,7
The person that I'm giving my iPhone to is the....ready..... @theapplefreak lol ypu,8
@alilje why do you say that i'm a dick? i find that hurtful!,12
today was such a horrible dayy,12
@jimmyfallon Saw you on SNL with your diploma..Congrats. You must be overjoyed.   Now I am finally going to bed..NITE,9
"@bjolly086 Now, I can't call your kitten by its new name, because Ryan makes fun of the way I say kitten.",5
my stomach feels like it's touching the ground..i'm SO full,12
"@xac Reminders are good! Speaking of which, we haven't had a Posture Check in awhile.....",3
helll yeah  i found a melon bar in the freezer ....mmm best cure for my hangover,7
"@Hooked4Life Sheesh. No crochet? BAH and humbug. And sleep? Um, I suppose I will someday",9
NKU - I can get that app after all!,12
@StephWBates  if i was closer i would deliver grub to you!,4
I hope everyone had a great weekend! I will be here on and off today as I have 2 important meetings today,5
@unreal_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.,8
"@celikins Yup, us too. Spending time with Mom, Sis and Aunt  Have A great Mothers Day!",5
"such lovely weather, i wanna go out!",7
no phone  i knew i should've charged it last night. SIGH,12
just starting my day...a long Friday,8
Wish i was famous like some of d people im following,12
Getting a little mowing the grass in this evening!  fun,5
"I am going to work than, ill be home, and im going to look for my camera since it must be lost in my house. everyone have a wonderful day",10
I wish I could go back to bed with @wowshaggy,12
"@comedian cafe, sky dining plangi  http://plurk.com/p/sw17j",4
Feeling like the bum of this recession.  Don't try to call or text me.,12
Wait... @DamonAndrew and @Uchenna3... Electrik Red or Richgirl?  I'm a sucker for the later,12
I feel useless I don't know what to do right now. I'm so bored,12
She doesn't believe spending many (many) thousands on a perfect wedding makes a happy couple.....A happy couple makes a perfect wedding,12
in math class waiting for lunchhhhhhhh. seniors are done in fifteen minutes,1
The best thing about Ciara. She just finished singing!,6
@bugmum oh and twas my very brilliant idea if I do say so myself  what can I say i'm an ideas woman,5
"@_Marguerite Yup, that's Dianne and Claudia.  Dianne is new to Tweetville, Claudia has been on a while but not active here",8
can't believe I'm leaving this place tomorrow.,10
"@SellPuts agreed  it did take me a little while to find my way on stocktwits, but once I did, I cant imagine working w/o it",5
@DougBenson  NO YOU ARE EVIL I WANT ONE!!   #flaxandfiberfriday,8
@tapulous You always catch me away from my computer.  ?,8
finally made it to phoenix!  I am home.,9
@lauralassiter Welcome  They are beautiful snow leopards.,7
The time Is 3.50am and if finished my essay  I can have Sunday off  woop,9
@noangelvfc lol  well im gonna totter off. my sister trashed my room coz i wouldn' tlet her on.. i need to go cut her guitar strings,4
@bosskhouston im bloggin right now...will do later,8
"@lightbrightly haha, dork  was it good, then?",12
"@mrskutcher Yes, people skills and social manners are quite nice.  If you a few billion, guess you need MORE love to gently guide you.",12
@WayneDaStar that's a mess  I'll look for it next week,4
@calvin141170 If it's any consolation I've had to abandon the back garden thanks to my super-reflective laptop screen,11
Just shot my new .22 rifle!  The auto-reset plinker target I built in shop class works great!,5
@Kristie999 same. Was going to try warm milk but I'm lactose intolerant  haha.,10
"Good am all..: hanging out with ma dad 2day, looking for a job still..",5
i don't like being sick when the guidance counsellor is supposed to take me + 35 other kids out of school for bowling &amp; pizza,10
"@dermaesthetix I empathise luvvie, I dont personally understand a grown mans need to dress in tartan in search for a little white ball",12
@jtimberlake Lovin' your performance on snl tonight... so damn funny!!!,7
@dougiemcfly http://twitpic.com/67uc7 - can you lend me one? I have a cold too,12
oh thats hard-going. I'm writing a book at the moment so am motivating myself to press on with that.,12
On my way to a final...the roads are really wet... :-/ hmmm.. Slipandslide!!!!!!!!,12
@brighit @lilypenelope @Guy_Vincent @torbengee @@Winsorandnewt i missed the party!!!!  i bought wine and everything!!!,10
I think I already regret telling rick I have an xbox... I'm losing him to that and twitter..  you still want it jimbo haha,4
@DonMcAllister very long by the sounds of things... But deadlines are Deadlines...,8
"I can't believe it's 9am and i'm awake, and i have to start getting ready soon. I hate the doctor's",12
@caseysevenfold there coming this year ^-^  wiL said it himself  but yes now would be good.,8
"mmm mmm mmm! tss tsss tss. LOL, having way too much fun being bored.  i miss him",12
@phunybuny @iamtheplague Wow.  I hope he gets better... cancer can GTFO.,12
ugh i wish this school year would go faster so i can move on in life,10
"@peechXXXX  http://bit.ly/SjNAx If he is saying something I don't fully understand, please let me know.",12
@PrincessArchie Remember to put your phone on silent! lol  Night loveees,7
left my phone at home and wont get it back till 4am. dont call me!!,8
@kayenchante thanks   got a hold of someone there who knew their stuff..at last!,9
I am living in a country where the government is ALWAYS a circus show ... sad but true...,12
3 day weekend and all I can think of is work waiting to ambush me on Tuesday!   Damn you work!!!,11
@FakerParis boo. i got rained out at the beach.,8
"my teeeeeeeeeeeeeth, hurt a lot. The mall was funnn today, i made 10dolla, not 15.  better than nothing, right?! HEHE.",10
and it is raining in Denver. of COURSE it is,12
Why are the sinks in hospital toilets so low? Now the crotch of my grey suit is spattered with water! Just in time for Physio,10
@american_eagle Why don't you ship it to Japan?,8
"http://twitpic.com/4wp8s - My ear hurts, and THIS is my medicine. GUM",3
"@AguyfrTX I know, thx  But I'll be ok.",9
is at the beach watching Xmen Origins and drinking orange juice with no pulp,11
"@AddictedToJones lol, of course i'm right, i'm ALWAYS right, didn't @ElieBel tell you???",4
"@mrugeshkarnik oh, /me still hasn't got around to starting it",12
@mutualexcrement And I fell asleep 10 minutes into the Saget roast.,8
@hummingbird604 @brendonjwilson @gregeh But @LeftCoastMama is right: This is like the Cape Breton coal mines but ++. No lessons learned.,10
"Grew fat today  GSS was so hxc I saw a full house Chanel, JC, Pedder Red and Ferragamo! How great is the economic downturn.",10
@stuartnewman So sorry  Definitely getting it out this weekend.,12
"@sunrisesister yeah, so quick! And I'm using the 5mm addi's I bought on Sat and it makes it even smoother",5
&quot; ...not academically of course. &quot; I miss him already,9
shouts out to @DujourMag and @jkldesign,2
"@EricMM76 What's sad is that I actually had to google that term. That sucks, tho.",6
@destroytoday thanks! I'm totally bushed today though time for some coding,12
