text,label
Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,0
Pls pls find out from aunt nike.,0
I dun believe u. I thk u told him.,0
I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?,0
You still coming tonight?,0
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",1
"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",0
"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",0
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",0
Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,0
"Nah man, my car is meant to be crammed full of people",0
K and you're sure I don't have to have consent forms to do it :V,0
Ok i'm coming home now.,0
I am sorry it hurt you.,0
"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",0
Easy ah?sen got selected means its good..,0
Yeah confirmed for you staying at  that weekend,0
"You are a å£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",1
"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",0
I'm done oredi...,0
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,1
:( but your not here....,0
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0
Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,1
"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",1
ITS A LAPTOP TAKE IT WITH YOU.,0
Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,0
Bring tat cd don forget,0
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,1
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0
87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,1
K:)k:)good:)study well.,0
HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,0
Got meh... When?,0
Stupid.its not possible,0
\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,0
&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,0
Yup but not studying surfing lor. I'm in e lazy mode today.,0
No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,0
Sday only joined.so training we started today:),0
I will be gentle princess! We will make sweet gentle love...,0
"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",0
Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,1
K..k:)where are you?how did you performed?,0
Aiyo please Ì_ got time meh.,0
Just normal only here :),0
Or remind me in a few hrs.,0
I need details about that online job.,0
Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is,0
You are a very very very very bad girl. Or lady.,0
Full heat pa:-) i have applyed oil pa.,0
Have you had a good day? Mine was really busy are you up to much tomorrow night?,0
Alex says he's not ok with you not being ok with it,0
"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",0
Congrats kano..whr s the treat maga?,0
"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",1
Ok i am on the way to home hi hi,0
R u meeting da ge at nite tmr?,0
"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",0
I AM AT A PARTY WITH ALEX NICHOLS,0
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,1
1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,0
What time should I tell my friend to be around?,0
I enjoy watching and playing football and basketball. Anything outdoors. And you?,0
"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",1
She.s find. I sent you an offline message to know how anjola's now.,0
XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,1
"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",0
"Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16",1
I luv u soo much u donåÕt understand how special u r 2 me ring u 2morrow luv u xxx,0
What u talking bout early morning? It's almost noon where your at!,0
Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenåÕt sent u 1 in ages started driving so stay off roads!RVx,0
"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",0
No b4 Thursday,0
Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,0
No calls..messages..missed calls,0
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,1
Ok lor...,0
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone,1
So that means you still think of teju,0
This weekend is fine (an excuse not to do too much decorating),0
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",0
Can come my room but cannot come my house cos my house still messy... Haha...,0
As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0
Can not use foreign stamps in this country.,0
:-( sad puppy noise,0
Jus finished avatar nigro,0
5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,1
... Are you in the pub?,0
Ill be at yours in about 3 mins but look out for me,0
Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,0
Erutupalam thandiyachu,0
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",1
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386 ,1
"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",0
WHORE YOU ARE UNBELIEVABLE.,0
"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML",1
1 in cbe. 2 in chennai.,0
"Total disappointment, when I texted you was the craziest shit got :(",0
Holy living christ what is taking you so long,0
Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,1
Missed call alert. These numbers called but left no message. 07008009200,1
Thanx 4 e brownie it's v nice...,0
Probably earlier than that if the station's where I think it is,0
Going to join tomorrow.,0
"Theoretically yeah, he could be able to come",0
Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,0
I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,0
No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,0
"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",0
Is there any movie theatre i can go to and watch unlimited movies and just pay once?,0
I dont know oh. Hopefully this month.,0
Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,0
"Alright, I'll head out in a few minutes, text me where to meet you",0
It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,0
Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,1
Please CALL 08712402902 immediately as there is an urgent message waiting for you.,1
"No, its true..k,Do u knw dis no. &lt;#&gt; ?",0
Hey what happen de. Are you alright.,0
I want to go to perumbavoor,0
Lol you won't feel bad when I use her money to take you out to a steak dinner =D,0
En chikku nange bakra msg kalstiya..then had tea/coffee?,0
Yavnt tried yet and never played original either,0
SMS. ac sun0819 posts HELLO:\You seem cool,1
I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,0
Life style garments account no please.,0
Dear i have reache room,0
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",0
Jos ask if u wana meet up?,0
Nope watching tv at home... Not going out. V bored...,0
Later i guess. I needa do mcat study too.,0
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,1
Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,0
"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",0
Kent vale lor... ÌÏ wait 4 me there ar?,0
Call him and say you not coming today ok and tell them not to fool me like this ok,0
"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",0
Me fine..absolutly fine,0
Id onluy matters when getting on from offcampus,0
"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",0
Ladies first and genus second k .,0
Nan sonathaya soladha. Why boss?,0
I cant wait to see you! How were the photos were useful? :),0
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",0
"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",0
"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",0
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,0
Oh god..taken the teeth?is it paining,0
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,0
I'm done. C Ì_ there.,0
Ya but it cant display internal subs so i gotta extract them,0
Don know:)this week i'm going to tirunelvai da.,0
"URGENT! Your mobile No *********** WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",1
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1
LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,1
Why don't you wait 'til at least wednesday to see if you get your .,0
U coming 2 pick me?,0
Are you going to wipro interview today?,0
* Am on a train back from northampton so i'm afraid not!,0
"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",1
Oh thanks a lot..i already bought 2 eggs ..,0
Quite late lar... Ard 12 anyway i wun b drivin...,0
Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,1
"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1
How abt making some of the pics bigger?,0
"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",0
Also hi wesley how've you been,0
Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,0
I'm meeting Darren...,0
Hahaha..use your brain dear,0
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,0
K. I will sent it again,0
Nope. I just forgot. Will show next week,0
"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",0
Hey... are you going to quit soon? Xuhui and i working till end of the month ,0
Do you like Italian food?,0
Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,0
"As usual..iam fine, happy &amp; doing well..:)",0
Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,1
Dont worry. I guess he's busy.,0
"Gud gud..k, chikku tke care.. sleep well gud nyt",0
Oh. U must have taken your REAL Valentine out shopping first.,0
No problem baby. Is this is a good time to talk? I called and left a message.,0
Package all your programs well,0
Don know. I did't msg him recently.,0
Can i get your opinion on something first?,0
Dip's cell dead. So i m coming with him. U better respond else we shall come back.,0
Great. So should i send you my account number.,0
Ok which your another number,0
<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,1
Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,0
Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max ,1
Thank You meet you monday,0
"There're some people by mu, I'm at the table by lambda",0
Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,0
By monday next week. Give me the full gist,0
Glad to see your reply.,0
If I was I wasn't paying attention,0
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,1
Dear where you will be when i reach there,0
Enjoy ur life. . Good night,0
Wat's da model num of ur phone?,0
PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,1
Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,0
"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",1
How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already Û_,0
Still work going on:)it is very small house.,0
yes baby! I need to stretch open your pussy!,0
"Haha good to hear, I'm officially paid and on the market for an 8th",0
"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",0
Sure! I am driving but will reach my destination soon.,0
Near kalainar tv office.thenampet,0
Unni thank you dear for the recharge..Rakhesh,0
"It wont b until 2.15 as trying 2 sort house out, is that ok?",0
No just send to you. Bec you in temple na.,0
"&lt;#&gt; , that's all? Guess that's easy enough",0
"Congratulations - Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",1
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,1
You need to get up. Now.,0
Company is very good.environment is terrific and food is really nice:),0
Unless it's a situation where YOU GO GURL would be more appropriate,0
What Today-sunday..sunday is holiday..so no work..,0
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,0
"Awesome, I'll see you in a bit",0
"Sir, i am waiting for your call.",0
Where are you lover ? I need you ...,0
"I call you later, don't have network. If urgnt, sms me.",0
"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",0
"Yeah why not, is the gang all ready",0
At home watching tv lor.,0
You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,0
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,1
It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,0
Jay's getting really impatient and belligerent,0
Hows the street where the end of library walk is?,0
Speaking of does he have any cash yet?,0
Sorry i'm not free...,0
Its not that time of the month nor mid of the time?,0
Goodmorning today i am late for  &lt;DECIMAL&gt; min.,0
What class of  &lt;#&gt;  reunion?,0
Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,1
ÌÏ predict wat time Ì_'ll finish buying?,0
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,1
Hope you are having a good week. Just checking in,0
No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,0
Man this bus is so so so slow. I think you're gonna get there before me,0
Some are lasting as much as 2 hours. You might get lucky.,0
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",1
Am also doing in cbe only. But have to pay.,0
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,1
I'm gonna rip out my uterus.,0
"Oh, then your phone phoned me but it disconnected",0
yay! finally lol. i missed our cinema trip last week :-(,0
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,0
"\Speak only when you feel your words are better than the silence...\"" Gud mrng:-)""",0
Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,0
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",1
U having lunch alone? I now so bored...,0
Ok try to do week end course in coimbatore.,0
"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",0
Ok...,0
"Tonight? Yeah, I'd be down for that",0
"Ya ok, then had dinner?",0
"Y cant u try new invention to fly..i'm not joking.,",0
Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,0
Thats cool princess! I will cover your face in hot sticky cum :),0
"Hmm ok, i'll stay for like an hour cos my eye is really sore!",0
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1
Annoying isn't it.,0
Rofl betta invest in some  anti aging products,0
We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,0
"The table's occupied, I'm waiting by the tree",0
You call him now ok i said call him,0
FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,1
"Sorry, I'll call later",0
Ok... I din get ur msg...,0
Its sunny in california. The weather's just cool,0
"I think we're going to finn's now, come",0
Then i buy.,0
Huh i cant thk of more oredi how many pages do we have?,0
U sick still can go shopping?,0
When can Ì_ come out?,0
"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",0
ÌÏ still attending da talks?,0
Tmr timin still da same wat cos i got lesson until 6...,0
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0
I'm already back home so no probably not,0
What is important is that you prevent dehydration by giving her enough fluids,0
There bold 2  &lt;#&gt; . Is that yours,0
I want snow. It's just freezing and windy.,0
Audrie lousy autocorrect,0
Water logging in desert. Geoenvironmental implications.,0
"Not for possession, especially not first offense",0
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,1
I think just yourself Û_Thanks and see you tomo,0
So Ì_'ll be submitting da project tmr rite?,0
No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,0
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,0
That's cause your old. I live to be high.,0
Good. do you think you could send me some pix? I would love to see your top and bottom...,0
HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,0
Does uncle timi help in clearing cars,0
THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,0
What???? Hello wats talks email address?,0
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,1
In fact when do you leave? I think addie goes back to school tues or wed,0
"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",0
Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,0
