text,label
"The easiest way to have sex with a chick is to smell good, make her laugh, take her to get food and then fuck her right in the pussy",1
RT @Mids_areForkids: If a nigga talkin shit about me an you around sittin there quiet yous a fuckin bitch an I don't fucks with you real wr&#8230;,1
I been getting bitches my whole life I been getting money my whole life &#128526;&#128526;&#128526;,1
"RT @LeBronVuitton: I don't stand in line at clubs, the security come escort me in. Yellow diamonds tell a bitch get over here, Scorpion.",1
&#8220;@CiscoAllDay: @1Bcarter one of your side chicks came up 5k&#8221; them bitches know where I live I be hiding from my cuz @MaiaPapayyya_,1
RT @DomWorldPeace: Teixeira on point tonight. #Yankees,2
Today was just joints on joints on joints of some Reserve wit my niggah @BlakkHoodie_562 #SmokinDrankin,1
@O3_Millz white bitch?,1
"RT @FaZeDedo: To the rejects who constantly call my house and are threatening to rape my mom, karma's a bitch. Rot in hell, faggots.",0
If your main reason for disliking something is because it is popular there is a 100% chance you're a little stupid idiot bitch baby child.,1
&#8220;@surfboard101: @Vomitdatruth I'm outside your house #comeout&#8221; this bitch,1
Me &amp; my next bitch gone turn up on the fashion side. &amp; we ain't wearing nun of that designer shit. That shit basic af,1
Ay what are some good bars/clubs to hit up in Denver?? Should be up there Saturday night to coon out.,2
Iggy Azaelia is no one hit wonder. She is a bad bitch.,1
from conversation at that... &#8220;@Blakcocaine_ These hoes be falling too easy. &#128554;&#8221;,1
RT @chanelisabeth: happy 17th birthday to my main hoe and partner in crime #bountyhunters4lyfe &#127881;&#128299; @Whitecholo23,1
"&#128114;&#128069;&#128166;&#128149; - &#128514;&#128557; omg just thinccin of you makes me laugh, we use to STAY talking shit in 3rd period, you cute, &amp; you my bitch &#9994;&#128514;&#128557;",1
@mel0_yell0w ain't that a bitch.,1
i was enjoying nicki minaj's song anaconda until she said fuck skinny bitches. lol nah bitch fuck you,1
RT @AC_Hussle: Bron pregame speeches be so trash though lmao,2
"I lose OVO followers every year. 100 bitches unfollowed me because of my ""Hold On We're Going Home"" rants. A HOE ATHEM is a hoe anthem",1
@xHollywoodCourt bitch I asked you a question,1
I would love to not be hit with the jig for once in my fucking life,1
"RT @Priceless_KP: It ain nun to cut dat bitch awf 

- Verizon",1
@bossliyah_ DM me your number hoe,1
"@_IamQuiNichole &#128514;&#128514;&#128514; it's a song, ion kno y he referred to his future wife as a bitch",1
RT @KY_Chelley: Gemma you sure are a dirty bitch! Jax your dad tried to warn you! #SonsOfAnarchy,1
@gillis_seth @_B_R_Y_C_E_ where you at bitch,1
RT @Shirleeey___: &#8220;@Satisfied_x: At this Hispanic church. Jesus please respond to her&#128514;&#128514; https://t.co/JG0oL54Ney&#8221;&#128128;&#128514; you a hoe for this,1
@_SparkleLikeZen saves you a brownie*,2
"#MentionADislike hoes thinkin they bad even if they are I will tell her ""bitch calm down u average""",1
&#8220;@MJ2307: @1Bcarter or he's eating it cuz he's with a women who just can't cook &#128586;&#8221;then u gotta get rid of that hoe,1
@ShawnHarvey0 I'm finna get my leg dne &amp; my hands catch up hoe,1
RT @ERlKTweets: what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the fuc&#8230;,0
&#8220;@scoop82294: If you don't have your read receipts on you a bitch&#8221; the bitchyest bitch ever,1
&#8220;@Badazz_jspates: I'm suppose to eat yo booty bitch wym&#8221; &#128557;&#128557;&#128557;,1
You still can't turn a hoe into a house wife !,1
RT @_SooFcknHomo: Yeen suckin yeen fuckin watchu doin hoe ?,1
@BeattyJustin @KYOppCoalition Obama's bitch!,1
"@_LezzzBeHonest 
I'm colored. Ain't supposed to be no good influence",1
@NotoriousBM95 @gezus__ @Rodriguez5_ your getting blocked faggot,0
Ain't nuttin but a white trash party.,0
@Juss_Vinny @kkarleigh if he wants bitches tip toein on his marble floors he will &#128521;,1
RT @Ambeerrxoxo: I'll piss on a hoe,1
RT @Z_MEGA: @Im_Yung_Jay grab me some bitches while u up there lmao oh and a belt ( fendi ),1
RT @michellemalkin: Mass. GOP Gov.-elect Charlie Baker: No driver's licenses for illegal aliens ==&gt; http://t.co/3vkLYmJWjS #NoAmnesty,2
Hunkie is resorting to dick kicks,1
Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,0
7 years later and this bitch STILL didnt learn her lesson. lol I remember she was the first major nude leak of this generation,1
RT @Overdoselove_: The sound of wet pussy &#128571;&#128166; &gt;&gt;,1
Life is too fuckin short for free bird,1
"Love you more, than those bitches before. Say you'll remember, baby, say you'll remember. I will love you until the end of time. &#9203;&#128149;",1
RT @curlyhairkilla: You gotta be a really weak bitch to let somebody's tweets offend you ...especially if you never met the person,1
Being a hoe ain't cute #ijs,1
@BeattyJustin @KYOppCoalition I am one proud hillbilly.,2
I know righttt RT @dta_87: I hate fat loud bitches,0
All these 4/20 tweets are retarded most of these nig nogs haven't even smoke a bl&#250;nt ever,1
Lakers are a purple and yellow garbage can,2
"""Get your ass back to Detroit ya fuckin' wigger!""",1
@mikeceeno they say I got too many bitch ... I swear I ain't got the right ones,1
"We bout to be the next Chik Fil A, lmao. Couple of fags said we told them if they didn't like their food to get out.
Never happened &#128514;&#128514;&#128514;&#128514;",1
I remember when bitches wouldnt let a nigga fuck for like 3 months now its 3 days or so,1
RT @MsJoseline: If you going to fuck on camera at least be a freak not a boring 45 year ol lady. What they got this hoe under. Granny porn?,1
"@jrlikeswhisky @ZwithR stegosaurus hissed like a snake, pterodactyl sounded like a crow,T-rex like a cross between a parrot and an elephant",2
An if u aint a hoe get up out my trap hoooouusssee!!!!,1
@YFN_NESHA all the great QB's fold under pressure gshit if u blitz Peyton ass he gon gook out,1
See my nig @officialccane today somebody who understands the music like me !!,1
RT @RLE_Raider: Thanks Ravens 4 beating those fags. Now believe I don't give a fuck about you. I'm Raider Nation bitches. Thanks 4 pu ...,1
RT @awkwardposts: Flirting with bitches on Twitter like http://t.co/eV2QUYsbpO,1
@Auroramwj @marylmcaffry @BBAnimals It's a mutation. Genealogy is convoluted. Basically the zebra gene currieries are slaughtered=Extinction,2
Just unfollowed another crazy bitch. Whos next? lol,1
@Pattty_B I called your bitch ass &#128530;,1
#WhatWouldYouChangeAboutYourPast the hoes I wasted time with,1
y'all I'm so mad I wasted them calories on that honey bun.. that ho was dry as hell &#128553;,1
@bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one,0
"This nicca just typed to me...""You are very busy two!"" &#128530;&#128547; so, I'm busy twice? Lmao",1
"I tell u this tho, if/when u nigger women start getting cornrows again...mannn just don't do it",1
RT @BluntsNextDoor: When a bitch get you fucked up https://t.co/CnlV5nwnxZ,1
Can't trust these bitches. And these niggas either.,1
@Cuff_no_Slut cdfu bitch you fried,1
One thing i always tell my lor cousins big cousins my bitches &amp;&amp; niggah u always gonna be good regardless,1
"RT @xo_FCK_LOVE: ""@HelloBrooklynn_: Not sparing no hoes&#128514; http://t.co/q3fskcY6L2"" &#128175;",1
RT @W0lfHaleighh: @kyle_leavitt96 @meowmariss bye bitch,1
I ain't got time for a hoe tell her hop in the whip &amp; shut the Cadillac doe,1
"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker",0
Maybe I don't text you first because you read my messages and don't respond. &#128529;&#128529;&#128529; k bitch. @NCPostGrad,1
Plot twist: these hoes are loyal.,1
"RT @SpaceCatPics: Meow, bitches",1
RT @SammyLightning_: Silencer up on that .30 that bitch don't make a sound,1
@Dietcarmel @JLewyville &#128514;&#128514;&#128514; Idgaf man fuck them hoes ... They nice to look at but they ain't for me,1
@brianholmes2700 pussy,1
He's trash. &#8220;@jlojpg: @TRAPGURLRON he said he's not doing collabs for anything less than 10 mil naira like booyyyyyy &#128514;&#8221;,2
"@tranSactionRAP nigga what u talkn bout?? Tell them hoes get on they DJ UNK shit if they ain't sucking, walk it out",1
RT @TheTumblrPosts: This is why Charlie Sheen is an idol http://t.co/6ovXRtTxtN,2
@1Starflow &#128514;&#128514;&#128514; them bitches need a tan,1
"@TheRyanAdams word, bird",2
"""You ol trout mouth ass bitch"" 
DEEEEAAAADD",0
"RT @RudebwoyRoscoe: Behind every REAL bitch, there's a bitch ass nigga that did her wrong but made her strong.",1
I'm back bitches 3d back in effect it's on tonite http://t.co/dpYLQzG1,1
"RT @VRTWxrk_Flash: Mac 10 lay on the floor like a matress ""@yungchipotle: Young based god came straight for the bitches""",1
False start bitches,1
RT @NoBeeetch: @Ugh_Sickoe @thuggchelseaa aye bitch http://t.co/7NIebl9xQr,1
"RT @TheVibeKing: I didn't go wrong when I started talking to you, I went wrong when I trusted your bitch ass",1
@chriscurtis410 they be tryna b on the low but one day these bitches gonna realize some niggas talk more then them l&#128514;,1
"RT @BraveConWarrior: GRAPHIC ~&gt; 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/&#8230;",2
I just put down a pan of brownies,2
RT @UniiQueMariee: There's only ONE bae at the end of the day. &#128584;&#128175;&#128149;&#128571; Cause she ride for me unlike you other bitches.,1
watch out for these foul hoes and flagrant niggas!,1
"RT @WhatTheFFacts: Actor Charlie Sheen once bought 2,600 seats at an Angels baseball game in hopes of catching a home run ball.",2
&#128557; RT @KingHov1313: I be thinkin Errbody wanna give me some pussy!&#128553;,1
"Women use niggas all the time for monetary purposes and gain, if a bitch wanna buy me some sneakers I ain't turning shit down.",1
Man it's some bad built bitches in San Antonio.....&amp; if u can't wear a thong on the beach yo ass bet not retweet this,1
@hxhsharingan666 did you make an animal cracker taco,2
@Neeksbethatguy I'm already out that bitch hahaha,1
RT @xDSmooth: Damn my niggah side bitch got him making her a sandwich &#128514;&#128514;&#128514;,1
@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe,0
"bitches be brilliant..haha 
 http://t.co/MHaIphrPbn",1
jackie peyton you are a fucking bitch. omg I love you though. damn thats the best shit you pulled,1
"RT @SportsCenter: For the last time, The Captain takes the field at Yankee Stadium. http://t.co/c9TI4FkSkn",2
"RT @WhiteNiggaSwagg: Hmmm, is that a Ratchet hoe I smell?",1
"@Jalenhendricks4 hoes saying ""eyebrows on fleek"" .. Search it on twitter",1
what a little bitch lol,1
"RT @Yankees: VICTORY! #Yankees outlast A's, 10-9 in 14 innings. Eduardo Nunez the hero, and oh yeah, FIRST PLACE still resides in the Bronx.",2
I keep these hoes in check until they bounce,1
"Really. 3 hours to find paper work is retarded. Tarrant County Courts suck. 
#wasteoftime",1
the niggas on twitter like I eat pussy and yada yada is the niggas with STI's and shit,1
That nigga john ain't ah Real older nigga Forreal.. He let Vick brotha bitch out on maplerow,1
"*squak squak squak squak*
Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@Alextalksback",2
RT @SLeyTMF: I aint nun to cut that bitch off,1
"RT @ColIegeprobs: Liquor before beer you're in the clear, beer before liquor you'll be fine don't be a bitch",1
prolly sum hoe tryna get in the hurricane free RT @coldhearted9_: @Pr3ttyN33 who sent that nigga to Twitter tho,1
"glenladen got life flight to osu and they are saving him, don't mess with the birds #RESPECT",2
Like that bitch Ernest or somebody,1
"hi, i am neither dumb, nor a bitch. im pretty smart and am one of the most genuinely nice people i've ever met.",1
RT @DaBXkIdDjoE: Bunch of insecure bitches out here,1
@tayscalf must have run out of brownies,2
RT @LetMeLive305 Stevie J playa of the yr tho #LHHATLREUNION/He ain't no player!He stands SOLID behind his bullshit and bitches respect that,1
@G27Status @VikkiFusco @flyersfan You're still a bitch,1
2 or 3 hoes for everything &#128527;&#128520;&#128526;,1
RT @TweetnAssChiqk: We gotta be pretty. With a perfect body. Smart. Funny . Not too tall. Know how to cook. Be good at sex but not a hoe. H&#8230;,1
RT @SuckerFreeWes: I remember I tried to fake rape a bitch before and she was way too strong Smfh .. I felt like a bitch!!!,1
Dumb ass bitch,1
RT @TaeCocky: I heard you wit that bitch that everybodyyyyy fuckingggggg,1
"@rem @slicknet @netmag right, so the link would be your trash bin &#8230; gotcha",2
#boom bitches,1
You ratchet ass bitches gonna have nobody to blame but yourself when you get an std,1
I witnessed Ace hoe soo many niggas at the gardens growing up &#128514;&#128514;&#128514; I'm talking strong armed hoein too &#128170;,1
@EzraxDavis you want my pussy so bad,1
chris brown said these hoes wasnt loyal smh &#128514;,1
Arturo keeps calling me ghetto &#128532;,1
@RedNationBlogga fuck those faggots,0
"RT @Lyndsay_Sue_x2: Ford. F-O-R-D, just a fancy name for a fag mobile",1
@tajacasanova @macy_engweiler you're are only a hoe when you fuck him and think you're pregnant ... Not when you party together &#128524;,1
@__Black_Jesus bitch u know what I mean spell champ these nuts,1
y'all hoes avoid schemes,1
@LymManny_ shit gettin money fuckin hoes uk how dat go lmaooooo,1
I'm fine af in that hoe,1
RT @SunFlowerTrue13 @ThoughtsOfRandy Im speaking on Ho niggas + hoe niggaz probably don't dig natural styled hair period...,1
"Stupid people talking smack on ""Uncle Tim Tom"" are the same ghetto fools w/no future. I'm surprised u ignorant niggaz even read or write.",1
&#8220;@954Nole: This bitch is looking dumber and dumber by the minute.... &gt;&gt;&gt;&gt;&gt;&gt;&gt; @MattHomeTeam&#8221;,1
These brownies http://t.co/iyqRBn2AMf,2
I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,1
Yo @KayciMalynn I miss you. Ya cunt.,1
That bitch said her pussy pops severely thoe &#128514;&#128514;&#128514;&#128514;,1
RT @wizkhalifa: Currently taking over ur bitches brain with my creativity and wierdness.,1
@JukeJuke_9 shit he prolly is other than that everybody else trash,1
"@Midnight_Snacka wow your fucking lame we all laughing at ya. Hey fat ass u want Twinkie, and what u said made no sense go eat or something",1
Always a good sesh wit my niggah blakk,1
@kieffer_jason bitch you are not funny stfu talking to me what part of that do you not understand?,1
#UMightNotGetIn &#128514;&#128514;&#128514; fucc nicca #BeerandTacOS #WeTheLastOnesLeft http://t.co/45FV79CV0z,1
"RT @rappersaid: When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy."" http://t.co/wL3mtG&#8230;",1
We cocky yea bitch we cocky.,1
"RT @BJayBlast: I love my family, but I wouldn't even need water to pop that Red Pill. That hoe is getting taken swiftly. http://t.co/wtXEOm&#8230;",1
"Dress like a hoe, I'm goin at you like a hoe just like any other nite. Forget Halloween.",1
@JuliaDBrock Are we still talking about animals? I know some Asian folks that would love to see how you prepare your pussy before eating it.,1
"Sometimes, even I gotta tell these hoes to grow up smh",2
Breezy gotta sleep this hoe,1
"""@HaloTGMG: @1stName_Bravo nigga you know we hacky sack hoes."" ...nah, I throw no look passes lmao",1
"@Maxin_Betha yea, it looks fag-like",1
RT @JoeBudden: Women all over America are overstating the value of pussy.,1
@bigshaadswerver @Alejandro_Bihhh I haven't seen that hoe,1
retard.,1
RT @the_ironsheik: Wake up you dumb son of a bitch,1
I lost something more important than myself last year so EXCUSE ME for being a little selfish bitch &#9996;&#65039;&#128530;,1
faggot time HE CIRCLED THE BLOCK FOR 3 HOURS,1
@TheSeanyV would help for some others can't handle uppers and cripples them plus if moderation isn't taken into consideration it'll be bad,2
RT @HeIsMe_IAmHim: Cause lord know if another bitch call yo nigga handsome and he entertain it ALL HELL gonna break loose...,1
Whats wrong with this bitch,1
"RT @SportsNation: So, Yanks have signed Brian McCann &amp; Jacoby Ellsbury. Rumor has it, they still want Robinson Cano, Babe Ruth, Miguel Cabr&#8230;",2
I picked Welbeck for my team. I have to be some kind of cunt yes,1
&#8220;@Chris_cooper907: @AK_Mueller @B_Reason18 its Brandon motherfucking reason.&#8221; He's a bitch nigga,1
@NipseyHussle nip Im tryna buy a copy of #Crenshaw!! But your http://t.co/DBLbyvX0pL website is down.. Let me know something!,2
"RT @EARLmontana: Put that pussy on me, make me want nobody else!!",1
Why do yall bitches act so childish,1
"Fuck that new bitch , that you think you found.",1
This bitch really has no filter &#128528;,1
&gt;Mfw some rachet ass hoe drops some scripture or religious stuff on social media http://t.co/9ZDsKU0lbo,1
Bro what in the fuck y'all bitches thinking ... That is not ok,1
All y'all bitches corny lol,1
@L1LTR4P fucking losers wetbacks #SorryNotSorry,0
"It's just not the same, #LittleDebbie #Cloud #Cake are not #Twinkies! http://t.co/OOILML6M",2
"RT @nobeynobe: ""@Markie__Marc: https://t.co/mXGcCcahSC"" trash",2
but I didnt get a write up thank god lol dumb white bitch,1
"Good lord, I never met a bitch like this before",1
A lot of I fucked up call me back this bitch is tripping .. Lol,1
@Barbod6FCB @_cblaze @ODDBEAST cracker jack shut the fuck up,0
What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.,0
Squidward in the face ass bitch,1
lmao slow new day for madonna fans huh? collaborating with Siri? haha that sounds retarded. so she may oray not use a sound sample.,1
@AJ0427 Just watched the Llewyn Davis doc. Warm fuzzies abound &#9786;&#65039;,2
@BarackObama @MichelleObama omfg you elitist bitch no one cares what you think! go fuck yourselves are you in china anyway?,1
Nigga pee wee is a bitch,1
Just cause you be on every party seen dont mean you bad bitch!,1
"Spending money on these hoes , nigga you aint fuck SHIT &#10071;&#65039;",0
And bitch I ain't bout to debate with Ya funky ass either.,1
&#8220;@WeirdLilThingz: Stop giving a nigga pussy he stop actin like he care&#8221; no true totally ...,1
This bitch gonna steal a police uniform and think she has some authority. I say we pop the trunk on her bitch ass. #TheWalkingDead,1
Whoever made these brownies and cookies belongs in heaven,2
Gettin drop top dat hoe,1
RT @BrianFromWork: @ThatOneGirlPink @coL_TuQuick naw bitches want attention not respect... Real women want respect #truth,1
All my hoes got money she in the mall she ballin bitch buy something for me,1
RT @_tenijieth: I believe there's a hood in heaven cause the devil gots a bad bitch.,1
Man I do have hoes and they are all in the same location &#128589;,1
you a hoe nigga forreal,1
LOL what bitches yea go get the bouncer we were eye ballin' your clearly pussy ass,1
"HAHA &#8220;@BASEDNAFRICAN: ""If ANY of you bitches even THINK about attacking me in the elevator...."" http://t.co/cp2C1iQria&#8221;",1
"RT @KayciMalynn: @__0utcast___ hey cunt, I miss you. &#128557;&#128557;",1
"#longhair don't care got my #gayboyproblems everywhere, I'm a #bitch I'm a #champ, I'm totally full of&#8230; http://t.co/Qia88qGmWh",1
@makenzies_mask ur a boss ass bitch,1
RT @UniquelyTierra_: &#8220;@vintage_monroe_: &#8220;@dewayneee_: That pussy so wet she gotta dry outside&#8221;stop telling my business&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,1
RT @NoChillPaz: The only girls that care about being a guys WCW are hoes,1
"@LampreyMilt @DelSchilling @BertLoch No woman deserves to be sole stomped like that. He is a bitch, and so is everyone watching doing nada.",1
Kentucky Fried cater to da white folk. No colored menu,2
"RT @TheJoeySwoll: Don't be with a ""bad bitch"" that just looks good. Find a GOOD WOMAN that tells you when you're slippin and pushes you to&#8230;",1
"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bitches bags n shit",1
You gotta block dumb hoes,1
He got a cousin named jason that rock da Gary Payton....now da same triflin' bitches an HIV patient,1
RT @DarthVenn: So this is the woman who was a bird then turned into a woman from the sky in Nigeria. http://t.co/34DcwJkVeF,2
"Not 1 bit of courtesy from any of these bainbridge isl. ferry riders... Fuck em next time I think s gonna ""break down"" paybacks a bitch",1
RT @alex05241: Hannah is retarded don't listen to her.,1
RT @colin_weis: Step up into the gauntlet bitch nuts. I could use something to wipe my ass with,1
If California Chrome doesn't go off at even money or better I might flip a trash can over I mean damn can I get 6-5? Oh the humanity!,1
RT @JustLeShay: &#8220;@TheKaosYatti: @JustLeShay Who said you was cute&#128035;&#8221; byeeee mad bitch! &#128530; come visit me,1
@heavensenttynae nd you kno how much I love clams lol,2
"RT @KatiePavlich: Now go take out the trash &#8220;@sdoocy: . Today I was #outnumbered, but thankfully not #dismembered! Thanks, Ladies http://t.&#8230;",2
See you on the #tron side bitches.........,1
"My name is Bryanna you can find me at @1bree_bree, I'm the baddest bitch you'll meet, because everybody wants to be me&#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;",1
"I feel every song I hear is a soundtrack to my life. For 1 relationship & against another?? Keep in mind, the last song was pussy control!",1
@YeIIowbang mannn Mexicans in Houston LOVE their high school freshman hoes,1
@nathanmbennett2 lol she's always scheming dude. Jaime needs to keep his hoe on a leash....or I mean his sister lol.,1
@harley_schuder @ShitPussiesSay and you're a hoe,1
Bill Cosby stealing pussy,1
"&#8220;@BaabyD_: ""cause i look great bitch, fuck you mean?"" &#128557;&#128514;&#128514;&#8221;",1
@soccersammie sweetest bitch you'll ever meet,1
I had a date wit Irene nd that bitch stood me up matter of fact she stood da whole city up thanx you fucking Cunt Irene up ur ass no grease,1
This bitch love me long time i dont know why she wouldnt,1
#IDontHaveTimeFor Ratchet hoes.,1
"@jerryrscuba Bare ass me again, I cunt hear you",1
@Hovaa_ your pet zebra. stripey?,2
"RT @TrueNovacane: @UFUCKIN_RIGHT hell nahh. If a bitch had respect for her own damn body, she wouldn't wear that shit in public.",1
Wish i had a bad bitch tonight where they at?,1
"I like beamers benzes and porches, i like my bitches imported",1
Bad bitches hate broke niggaz.,1
"@JusDahl bitch, wake up!",1
"@DestroTheNoble @nekolin purple &amp; pink....for the faggots who want to be protected...by the police, instead of BEARING ARMS if need be!",0
RT @keithscho: Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.,1
Jay Z - Takeover &amp; U Don't Know LIVE @ Home &amp; Home Concert Yankee Stadium: http://t.co/4EuK80uLiS via @YouTube,2
RT @23Vnds: Check out the homie @renz360 for that sole sauce! That stuff does miracles!!! @renz360 @renz360&#8230; http://t.co/EecEzJRx6C,2
RT @DFkinLopes: When a bitch sneezes too close to you http://t.co/Jq3p3NyeAZ,1
"@jermhudson @lanele123 no way !! I'm on a ""dude you are fat"" diet Twinkies are the devil, so are breakfast tacos. I miss breakfast tacos&#128514;",2
"RT @JamesNasty: Here I am, ready to rant about gfs and dogs and tears and women who cant handle their liquor and get jealous of club hoes a&#8230;",1
"Get cunts to threaten me, not bothered. I'd happily hit up a big massive group ae third years or something hahaha. #dropkickkk",1
RT @TripleCz_3G: Finna make a power move wit a bitch taxes we both gone be straight long as she do wat I told ha,1
&#8220;@239rell: If you got paid 2million dollars to eat a nugget of shit would u eat it?&#8221; Smash that bitch,1
@SteveWorks4You Stockboy...everyone mocks you.,2
@biggerboat99 please be a little depressed bitch the entire time,1
I need a cowboy killer and a cold one about now. @mr_dtb probably too tired tho to get down.&#128541;,2
@5Dimes fuck you tony...you greaseball piece of shit-,1
@_turtle_gang lets fuck hawt bitches at Foam and Glow?&#128527;,1
Pretty bitches with even prettier titties &#9786;&#65039;,1
RT @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?,2
&#8220;@iDisrespectHoez: RT @GodOfMilfs: Single moms got that proven pussy&#8221; LOL fckd up but truuu,1
"@KingLuger carne asada, Gallo pinto, tajadas verde, queso frito and a salad With milca",2
RT @CoryLafon: &#8220;@Gvmby: This bitch possessed by the thot demon. https://t.co/CZTh5NhUDu&#8221;LMFAOOOOOOOOOOOO,1
"RT @TheRoachDean: ""@SO_GALACTIC: ""@Toodangerous_: &#8220;@SO_GALACTIC Gummy worms? https://t.co/TyXhQzqnqr&#8221;"" ............"" that bitch is a beast",1
@kieffer_jason @sbsylvester then bring your bitch ass to town east bitch,1
I'm Pregnant Charlie Brown! #WorstPeanutsSpecialEver,2
RT @MyDickIsCalled: My dick is called Eggo because bitches never wanna leggo my Eggo.,1
If you texting other niggas just let me know so I can find me some other bitches. No hard feelings,1
RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads,0
"@MikeTheStatey #Sequester 
Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!",1
I cut you out of my life for a reason you stupid bitch.. don't follow me on twitta,1
Can't stop eating graham crackers,2
"These sons of bitches came into his chruch, threatened to kill him",1
RT @iDntWearCondoms: U a faggot if u heat up leftover pizza,1
@YunGMiGo @BigMoneyNiquee &#128530; nicca fucc yu,1
RT @daaamian_69: Derrick said if I cover my face and leave just my eyes visible I'll have tons of bitches,1
@NotoriousBM95 @MANIAC3X fucking creepy ass nigguh lmao,1
RT @froxgawd: tf is a baby goal? bitch u gone have what you gone have. RT @missloloko: Baby goals &#128525;&#128525;&#128525;&#128525;&#128076;&#128175; http://t.co/bwldJEx8Qg,1
My mom's a fucking cunt dude.,1
@SNAKEHAID @wsaleen15 @rducppp @2_Synnseer @rebelgirl2040 why ur profile a one armed nigger?,0
@REM_2014 @FunnyPicsDepot @DavetheBrave1 bitch ass voices in his head haha,1
Since niggaz is throwing subs on this but that same nigga lame nigga bitches was getting fucked by other&#8230; http://t.co/CCm3aoiSbP,1
