text,label
unanimous u.s. supreme court rules against file swapping companies,0
38 killed after us helicopter crashes in afghanistan,0
"parents, what's the worst thing that went wrong on halloween",1
"you probably missed this one detail in the fifth ""harry potter"" book",1
four dead after washington refinery fire,0
fargo works to hold back rapidly rising river,0
20 solo a cappella videos that are truly masterpieces,1
"this maid of honor's ""ice ice baby"" wedding toast is flawless",1
18 things all study abroad bffs know to be true,1
shocking confessions of teen mothers,1
russian gas: black hats and white hats in a world of gray,0
21 things anyone who has ever been a student can relate to,1
this instagram makeup artist turns herself into terrifying creatures,1
modifying mortgages can be tricky,0
what's the best mental health tip you've ever gotten,1
remnants of hurricane felicia affect hawaii,0
how much welsh food have you tried,1
journalist freed from baghdad captors,0
zimbabwean rivals sign power sharing deal,0
"8 of your worst questions, answered with science",1
can people in your state drive,1
deer and other animals found dead at ball state university,0
birmingham uk threat was 'real and very credible',0
the inadi and wikimedia argentina sign an agreement of cooperation,0
"pushing an agenda, and raising cash for it",0
which amy poehler are you based on your taste in waffles,1
norway thrives by going against the tide,0
british newspaper says it caught lords offering to lobby for a fee,0
scientists in germany draft neanderthal genome,0
space shuttle discovery launches on mission sts-124,0
anne hathaway totally lost her composure at a premiere when she saw mariah carey,1
prosecutors plan an attack on financial fraud,0
17 books you definitely read if you grew up in the '00s,1
indian army celebrates victory day on 35th anniversary of bangladeshi liberation,0
we know which ya novel is perfect for you based on your zodiac sign,1
golfers expect a tougher masters after gentle round 1,0
louisville women gain their first round of 8,0
allegations of three candidates' drug ties resurface in haitian presidential race,0
"study: cognitive therapy as good as medication, but lasts longer",0
13 confessions about masturbation that'll make you go wtf,1
which instagram filter should you use on your first picture of 2016,1
how creepy was terrence howard's kiss at the emmys,1
32 times scottish twitter was the funniest place on the internet,1
"seven dead, one missing, two survive french helicopter crash off gabon coast",0
7 easy ways to eat a little healthier this week,1
"uk television presenter sacked after ""golliwog"" comment",0
g.o.p. leader wants to be more than opposition,0
doggy-style vs. missionary: can you guess your partner's favorite sex position,1
"for a-rod, a new chapter will say much more than words",0
united states helped kyrgyz pro-democracy programs,0
state street says regulators may sue on mortgage losses,0
one direction cancelled a gig 30 minutes before it was due to start,1
here's where you should be shopping if you love victoria's secret,1
"which is the best ""star trek"" movie of all time",1
19 times ryan reynolds' instagram made him even more irresistible,1
net income fell in quarter for at&t,0
smoke bomb thrown in ukrainian parliament during naval base debate,0
gannett plans to furlough employees for a week,0
15 times canadian cops had too much fun on the job,1
buzzfeed crossword: kitchen confidential,1
we made a ridiculously big cat fort for my cat,1
an arms dealer is sentenced to 30 years in a scheme to sell weapons to terrorists,0
what's your new york city roommate horror story,1
dow plunges as oil prices break records,0
9 totally awesome things you didn't realize you could do with your cool new phone,1
"target is pulling this ""star wars"" shirt for boys that writes leia out of the scene",1
"eritrea plans to vaccinate 500,000 children",0
energy trade in east calls for scrutiny,0
us suspects north korea and burma participating in 'covert military' activities,0
were you a scene kid or an emo kid,1
26 things that won't actually make sense unless you're in your twenties,1
18 food truths all san diegans will understand,1
why these celebrities chose historically black colleges,1
china says 21 more people will go to prison in tibet protests,0
pakistani punjab police website hacked,0
glaad media awards nominees announced,0
we know which celebrity you dislike the most based on your zodiac sign,1
"u.s. president barack obama calls north korea a ""grave threat""",0
9 ways to make pumpkin seeds taste fabulous,1
poppies a target in fight against taliban,0
how do your denim habits compare to everyone else,1
"which ""harry potter"" character should you marry based on your zodiac",1
all the looks at the 2016 producers guild awards,1
nelson mandela's health showing 'slow but steady improvement',0
roadside bomb kills 2 marines in southern afghanistan,0
deficit at u.s. pension agency tops $33 billion,0
latvian government takes majority stake in parex bank,0
bombs rock spanish tourist resorts,0
bowler brett lee to miss first ashes test,0
bomb kills 7 afghan civilians at u.s. base,0
this bride spent 8 months creating her dream wedding dress by hand,1
5 ridiculously simple diys you need to try this month,1
"how well do you remember ""the princess diaries 2: royal engagement""",1
high school basketball star dies after making game-winning shot in overtime,0
abc news anchorman peter jennings diagnosed with lung cancer,0
belgian prime minister offers resignation,0
"matthew edwards, honored michigan police officer, shot and killed",0
"which character from ""the suite life of zack and cody"" are you",1
bette midler tweeted interest in being jennifer lawrence and amy schumer's movie mom,1
bbc director-general entwistle resigns,0
19 husbands who failed so hard they almost won,1
we know if your crush likes you back based on one question,1
"uk raises terrorism alert level to ""severe""",0
"as increase in digital music sales slows, record labels look to new ways to make money",0
chrysler is said to be near deal on retiree benefits,0
"what are the funniest cold opens from ""the office""",1
uk government sued over deaths in 2006 nimrod crash in afghanistan,0
17 times netflix and chill was the greatest meme ever,1
40 celebs you probably didn't know attended black colleges,1
rihanna just posted the most perfect response about her latest no. 1 single,1
17 dogs who just want their beds back,1
when you hate pda,1
"kevin laue, one-handed player, earns division i basketball scholarship",0
"broncos player williams shot to death, police looking for suspect",0
stephen colbert cooked a meal with an indian mom and it was cute af,1
the liquid candy bar taste test,1
this little guy got his tooth pulled out by a drone and it's totally awesome,1
16 lessons i learned from south indian movies,1
nz prime minister in mid-air emergency,0
17 beer fests around the world that aren't oktoberfest,1
young japanese player has rock-star look and golf-star game,0
tina fey gave the perfect answer to a question about women in comedy,1
"i went to a black college because of ""a different world""",1
how well do you actually know cher horowitz,1
uk study highlights child abuse by humanitarian workers,0
how well do you know these iconic wedding dresses,1
"uk government to spy on phone, email, browsing, of entire population",0
"nearly 25,000 iraqi civilians killed in iraq, watchdog group claims",0
these questions will tell us when you lost your virginity,1
donald trump just accidentally tweeted a picture of jeremy corbyn and the internet lost it,1
19 ways to make everyone who works retail hate you,1
"the one mind-blowing detail you missed in ""the little mermaid""",1
"after a u.s. raid: 2 iraqis dead, protests and regrets",0
u.s. sen. larry craig resigns over sex scandal,0
"a list of the most romantic jim & pam episodes of ""the office"" to binge-watch on valentine's day",1
memorial for toddler who died under care of controversial '1 mind ministries' group,0
moto gp rider marco simoncelli dies in 2011 malaysia grand prix,0
"google doubles gmail storage, adds text formatting",0
"for tiger woods, timing is everything",0
americans listened to coke studio for the first time and were pretty damn impressed,1
bush to propose major overhaul of social security benefits,0
what video games are these cheat codes from,1
first chinese tourists arrive in the uk,0
health canada orders recall of contaminated toothpaste manufactured in india,0
those who lost savings find little comfort,0
japan to use renewable energy,0
ebola outbreak in congo,0
tibetans say 80 killed in protests; china continues to crack down,0
27 things only kids from russian-speaking households understand,1
new york city reaches $33 million strip search settlement,0
celebs ate just as much as you on thanksgiving,1
are you sweatersexual,1
questioning role of politics in secrecy of kenyan election poll,0
portrait of german gunman emerges,0
16 confessions from librarians that'll surprise you,1
australia wildfire suspects are freed,0
american sailor jailed for murder of japanese taxi driver,0
titanic actress gloria stuart dies at age 100,0
reminder: donald trump was stunned by stone cold steve austin in wwe,1
what halsey music video are you,1
gay couple elected prom king and queen in maine's sanford high school,0
17 simply stunning sheer wedding dresses,1
ants adjust foraging so the colony eats right,0
"first, an awful year for mutual funds. now, the tax bill.",0
"elizabeth ii begins state visit to ireland amid protests, security fears",0
"nicki minaj would like the media to know that yes, actually, she can smile",1
26 pictures that are too real for anyone who's in college,1
"bomb blast in delhi kills 12, injures 62",0
eleven die in truck-van crash in kentucky,0
major league soccer 2008: week 7 roundup,0
uk politician nick clegg wins historic first televised political debate,0
new zealand's worst behaved politicians list released,0
americans try new canadian lays flavors,1
23 things that happen when you get drunk with your mum,1
"mark martin, 50, wins wreck-filled southern 500",0
new york times reporter judith miller breaks silence on plame leak investigation,0
"over a dozen injured, one killed in bomb blast in egypt",0
13 of the most random christmas rap songs ever,1
scientists don't know what to make of the latest pluto photos,1
egypt bus and train crash kills dozens of children,0
"this reunion interview with the cast of ""willy wonka & the chocolate factory"" hits the feels",1
mcdonald's pies around the world,1
football: fa charges chelsea for player misconduct; john terry investigated over alleged racial abuse,0
36 backstage celebrity instagrams from the emmys,1
concern rises over behavioral targeting and ads,0
this one question will determine how dirty your mind is,1
"14 ""hunger games"" questions that are impossible to answer",1
world war ii veteran regains use of second eye after freak accident,0
medtronic paid dr. kuklo for while he was still in army,0
did you peak in 2015,1
burris gives a defense and appeals for support,0
yankees win 3 in 4 game series with red sox,0
21 times seth rogen spat the hilarious truth on twitter,1
premier casting u.s. withdrawal as iraq victory,0
"a man returned his wife's ""woman of the year"" award after caitlyn jenner received one",1
"jimmy fallon is getting his own ride at universal based on the ""tonight show""",1
concerns raised over 2 obama advisers tied to a citigroup unit that lost money,0
new australian industrial relations legislation passes house of representatives,0
16 painfully honest confessions from people into bdsm,1
murder charge dropped against us marine who admitted killing iraqi detainee,0
apple introduces iphone and apple tv,0
this 87-year-old granny gives zero fucks and she is everyone's idol,1
how to make the ultimate spaghetti with red sauce,1
daylight savings is the literal worst and no one is talking about it,1
19 wedding photos you'll want to pin right now,1
a new jets administration promises change,0
kylie jenner has mint green hair,1
brazilians call for arrest of uk policemen after shooting death,0
23 totally amazing bodycon looks you'll wanna rock this fall,1
will you be fooled by these basic science questions,1
arinze and tettamanzi equal favorites as new pope,0
hugh jackman thinks tom hardy should be the next wolverine,1
inventor of instant noodles passes away,0
donald brown is n.f.l. prospect with more on his mind than the draft,0
obama has no plans to reopen nafta talks,0
"japan, australia draw in world cup qualifier",0
"nick hogan, son of wrestling star hulk hogan 'seriously injured' in vehicle accident",0
this color test will determine where you like to have sex,1
boeing unveils new 787 dreamliner,0
"bernard lagat wins mile at millrose, tying record",0
u.n. pulls out of southern somalia,0
knicks end losing streak by holding off the hornets,0
markets rally as world's central banks infuse cash,0
canadavotes: ndp candidate michael mcmahon running in prince edward—hastings,0
white supremacist new zealanders provoked by sydney riots,0
"investigation launched after small aircraft crashes on philippines mountain, killing two",0
the 32 dumbest things that happened in 2015,1
benedict cumberbatch had the best response ever to a mean tweet about his appearance,1
"people who have never seen ""star wars"" guess character names and fail adorably",1
fools' gold: how a controversial hit discovery channel show went from boom to bust,1
"israeli settlement growth must stop, clinton says",0
this pup broke a world record and proves dogs are better than everyone,1
21 tweets about makeup that will make you laugh every time,1
thousands gather in london to protest against government cuts,0
36 signs that actually deserve your attention,1
what kind of pop-tart matches your personality,1
last wwii comanche 'code talker' dies,0
