text,label
got a lot of shopping done today...really excited bout my new travel journal! Going to go to sleep watching a movie with my cousins,3
i am SOOO mad...yesterday and today...SUCKED!!!so much!,4
@jennabeaniscool won't need my hugs anymore,10
@gossipboy630 hahah really? some guy said i looked 14. i dont look young,5
@TrIsHa87 dan humphires is the most adorable human being ever   i &lt;3 &lt;3 &lt;3 him,7
Cant wait to see my boy tomorrow,7
"just got in from michaels and had some shreddies  im well tired, it was fun though ryan wright stoned = LOL",12
@balsamiq I'm sure you'd consider it if they offerred the right price,8
@tommcfly why you will so little time in rio de janeiro? forgive babelfish!,4
@balmainbazaar agree with you about facehunter  embarrassing representation. compare to swedes who all look like they were born stylish.,8
@marting05  I know... he's mad at us... :'(,12
Tv arrived but can't play cos have to go to stupid work,10
@lolmonsters lol that's great  For you.,11
home from work today.....son is sick,12
@DjZeeti haha i just nto 2 lonq aqo qot out dh ashower,11
@rhettroberts haha best thing about office birthdays hey,5
@msapples1985 yummmm make sure u leave some 4 me im home cleaning up working mad hard,7
feeling better. drugs are awesome! sad waste of a 3 day weekend!,7
"@simplysinister that sucks  I seriously hope you feel better soon, you need to come over next week!!!",10
"Oh god, I feel like shit.",10
"@CCNKAddict I know... it just falls right at 1pm my time, like right in the middle of the day",10
@iFollowMike ugh I'm not doin too good,12
@chrisreinhard screenshots? can't give you any other kind of preview - you'd need VPN access  ...ya wanna?,8
dinner was yummy and all... but i'm still super tired after all the things we went through to enroll for college.,10
I think I would be a good radio dj...I like awesome music and I have a great personality!!!!  ;) !!!   !!!,5
"@BenSpark heck, who am I kidding, he's better with a camera than I am, that's for sure! LOL He likes video too but he dropped his vid cam",12
"@megspptc @BJoie Yeah, what Megs said...when the After Block Party is ovah",8
@YousifMind good morning  3asa mo bs important classes ? :p,5
@DoMeZydrate I agree. I missed a LOT while I was away and busy and now it's like a whole new place,12
@chully LOL too bad he's taken!!!!!!!,7
no more brother for 2 weeks.....,8
"@surfnmusicexpo Yup, but what they going do??? He's the Mother Effin Champion!!!! LOL",4
@DazzleMeThis ok sounds goood to me  hehe,7
Another water leak in my appartement. The good side is that I get to meet the girls previous &amp; next floors,12
"fuuuuu, helllla sleepy, had no lunch, now I'm working 4 to 10... gota wait till 6 to eat.",6
Getting ready 2 leave 2 a girl scout metting..Don't feel like it but I have 2.....,10
i would take the ???s out the sky for you,5
@DonMcAllister  Now I need to find the Keynote one! At least I know where to go! #ScreenCastsOnline,5
"@RedFieldWines @shakeNbake Bit of New Scientist, this weeks an last weeks, and Watership Down",8
@pabloest beer from japan.  google it,12
"@anna_007 Don't worry, they'll get bored of it! Just hang in there and don't give in!",3
@johncmayer Lester?  Guessed her?  Yester-day?  You can think of something.  No cop outs now.,12
"Now that Hugh Laurie has mentioned he follows @stephenfry on twitter, thousands of idiots think this (@hughlaurie) is him. IDIOTS!",7
"@SlovakBrewer Yeah, I wanted to have some  I was bottling, so it's sanitized and all good. It tastes like those choc. oranges.",10
"@JuwalBose oops, eldhose bhai uploaded the same too, Did you read the hindu's article on BarCamp? Binny rocks man",3
my day is going way too fast,12
"@HallamBritten I talked to Kat, that is crappy",6
@andcasey sweet! make sure to put some in your bag for me,8
"Oh, and before that last tweet i spent about half an hour on brushing my teeth with my new electric toothbrush! I feel great",7
i bit my tongue sooo bad...it's swollen.,10
"@ddlovato july 21st!?? that means at your concert I won't know all the songs.  oh well, yay demi!! &lt;3",7
@geeketteFi and I SIT HERE all on my own doing nowt  hmmpfff lol..have a good night,12
@sareybarey I just watched that episode again last night.,12
@Serenity265 Thanks hun! Next time we'll all go again,5
@SerbIaNGoDdesS Hmm Ok next time i see you il just get you to explain to me the whole process  haha,11
"@mrskutcher you're so classy, demi. Love it, don't stop doing your thing.",7
@Rooks_ nooo  no roo crying. but omg i wanted to slap her. she was singing fine then from out of nowhere- BOOHOOOOOOOOOOO,12
@naughtymutt ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back,8
FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone,9
@santojay They assume you won't be able to afford traveling anymore now that you've got a contract with them,10
Today was fun  I &lt;3 meeting boardies! The acoustic set was just soo phenomenal!,5
@SophiaF3F3 I LOVE IT!!!!!!!!!!!!!!!!!!!!!! I ALSO LIKE THE NEW PROFILE PIC!!!!!!!!!!!!!!!!!!!!,7
@Jemistryteam --- has demi ever replied to you? Coz I haven't got any...,8
Bah! Still at work. Lol my feet hurt and my nose won't stop running!,10
"@wolfkitten Should be drank with sugar and milk, not coffee. You have coffee on my brain.",8
took a nap at the beach...,8
@BrodyJenner if u watch the hills in london u will realise what tourture it is because were weeks and weeks late  i just watch itonlinelol,10
waiting for 5pm to go for a drink with ones out of work because Belinda leaving today  at least the sun is shining for her!,9
@amor8 tell me what you think of Pride Prejudice and Zombies . . . if you're not all hyped up on sugar,8
ummm sooo yeh....its really hard to concentrate rite now wen i have this weird #lupus feeling goin thro my body,12
Off to bed - I have a hot date with Sudoku and maybe a chapter or two reading if I can stay awake that long. Have a great night tweeps!,5
Joining twitter! Just added a random person,5
if i wasnt workin in 5 hours id be gettin ratarsed to the point where i couldnt even see let alone stand up...THAT is how shit i feel,10
have no line bi-focals for over 3 yrs now. End up taking glasses off to read close up.,2
"@RetroRewind i have to wok a nite shift tonite so will miss it  please DM me, i promise i wont tell anyone else ;0) !!!",10
@rahulgoyal1986 Thank you.  I love my tattoos they are all very special to me xx My feet ones are beautiful  xx,7
@Suzyqbee10 I told you ... big head.,8
@RedBaff I have popcorn and fruitcake now...but it's just not the same as Chocolate,10
Well then andy i dont think you should date me,12
@Tinkersdamn ah yours is better! enjoy,8
"im gonna die of a heart attack one of these days, if i keep going off to bed this pissed.  GGGGGGG'NITEEEEEEEE",6
"trying to straighten my hair, but it's too effing hot in here. also, i need food",10
"it's @andreamichellef's birthday today, wish her a good one assholes! Sleepytime",5
OMG 17 again... I'm so buying that on DVD   Yeahness for another good movie  Also thanks to my movie buddies :],5
Back again. Almost the last haul.  - at Wagner's Casa in Bend http://shz.me/5ke,8
Has been a long day - Matinee and evening show. Will be sad tomorrow: last ever Welsh College show,10
i need a jb but i dread the fact that it will have to be retail this summer,10
"Especially hard to get out of bed with myself this morn Cuz I'm hot  , Now running late stuck in front of the mirror checking Myself Out",10
@MyInnerTricia it is gay...u have dissappointed me that past few days,12
I'm a lil sad looks like nomore brooklyn 4 a while WTF @lailashah,9
Happy Mom`s day to your moms !,7
Just snappy's delivered some tea and ice cream. I love my sister.,7
excited to jam + and auditions,5
U know I didn't care for that wolverine movie and I'm a xmen fanatic. That joint sucked to me.,6
Good morning tweeps ... wishing you all a great day,8
@lenje - Still a pity it comes with no lamb though,10
@theclimbx3 i knooow  its the pizza girl episode xD &lt;3,7
@1capplegate still sad about Samantha Who?,10
at school. Rusty just put Oh It Is Love on my ipod. awh,5
#Trackflashback: &quot;I Believe In A Thing Called Love&quot; by The Darkness - check it out...,3
"@BabyStowz yea, feel like im bein ignored",10
is wondering y Mother Nature is making my life miserable,12
texting my friends and being bored...   gosh i hate rain!!,6
@ZAmmi *hugs*  I'm so sorry.. anything I can do?,12
sorry I've been away for so long exams comin up  plz pray for me ya'll,12
@GenuineAmy I wanna watch that movie again. Maybe that dvd will work in my laptop since Dawson's Creek doesn't,8
"@thepinkc Yeah, tried it. No go.",8
I really want to be a star...Hope Flawless will work,5
Oh.... great.  I think I'm getting sick.,12
"@hamoke: these lecturing, book-worm beasts, out for a noble cause. . .why can't they just be normal",12
"@GeekySteph Exactly! Well, I'm off to pick my sister up. Speak laters! Enjoy your afternoon of pub and shelving!! lol xx",7
Watched the White House dinner speech by Barack. He's just so many kinds of awesome!,7
@awalliewall my *mom*(not aunt haha) and uncle were both adopted with very diff adoptive stories. if you want to chat sometime lmk,8
gah. how am i supposed to study when all i do is sneeze and get even more tired.,12
@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??,6
@ZopflieseJule F...you very very much  willkommen im Twitterland,8
can't wait to make that call tomorrow. gotta keep moving forward!,5
"Sad I missed @tylerhwilliams going away party due to too much work, but I really am gonna miss that kid",10
@Wonder33Woman Yes I did see Mitch Hedberg and the whole floss thing.  He's hilarious.  I &lt;3 him.  Poor guy,5
Awe My Mommy Just Said She Loves The Cat  Meow. Apparentlly The Cat Cried When HE Was Born.,7
Waking up .....working....Happy as can be!  Its gonna be a great day today... I can see it..and im not sore from Running yesterday!!!,5
Gonna miss my gurl while shes on her honeymoon,10
"I really should rant about my bad day but I wont.  I am grateful for my mother, Gma &amp; other powerful &amp; influential ladies my life!!! ILY",7
@dannywood glad u could check in with us today. keep in touch.,5
tripping through tiredness is nottt nice,8
"@manderbeth aw, no! feel better Mandy! Hope you aren't getting sick  At least we know a nurse, hehe!",4
@meghanwong don't think i can take a needle. watched a horribly gory short film on drugs a few months ago. i'm scarred for life.,12
I'm boredddd. The day has gone quick  I don't like it!,10
because he @the_real_nash wants to be an honorary Filipino  i'll follow him now ;)) thanks @daxvelando!,5
Remmber time crisis ? Try it on the #iPhone,12
@nathanblevins  Maybe next time. Can't be away this weekend as much as I'd like to jump in the car and go. ::pout::,10
wow i just slept till 2pm..again... good job me,11
I can't sleep without him nearby,10
Sleep. then making breakfast for mommy,8
why nobody write with me ? !,10
at f***** work  .... want somebody to come ???,6
my iMac's died  keeps cutting out for no reason. Anyone recommend a good mac place for service / parts? Think I need a new power supply,12
OMGSH IM BEING FOLLOWED BY &gt;&gt;PARAMORE&lt;&lt; :O,11
Ugh work sucks. I could be with sher right now,7
@verwon and now I am starting to feel really old.,12
"@IzaArtillero oh, coo; i was suppose to be an intern too!  but dangit, SAT. :| so how's the intern life? haha",7
10 minutes to boarding; 14 hours to home. no window seat,10
"Happy Mothers Day all!  Hugs and love, Zoe",7
@shetouchthesky You should direct your &quot;wanting to invest in @Twitter&quot; questions to @ev or @biz.  They are the big cheeses.,8
@erica_lick sounds like you need a week of digital detox,12
i had a dream that i was going to my graduation &amp; i started crying...then i went home to take a nap &amp; missed it...then a bee stung me...,11
Off today! No wonder I love Mondays!  Movie theatre....here I come.,3
@FollowActive Oh so nooooowwww youre too busy for me...dam I see how it is! How long we known each other?!?!?,6
going to the cinema to see ghost of girlfriends past!,5
Feeling special @ looking4him first guy to give me flowers.,7
@kiwi_kikireestl nooo. you were on my yahoo account. hmm. i wanna say b2k days. idk fo'sho,12
@aristocat123 I should get out more often!,8
@crumcake That's a relief! I feel better knowing it's hereditary.  Have fun!,9
@btocher  http://bit.ly/TVERS - ever been here? the night we didnt meet  we ended up here - possibly the best pizza this side of Chicago!,5
@caniszczyk Agreed! Though Eclipse apps hinder collecting the heap dump by catching OOME. Had to muck about in JConsole,6
@ezrabutler ...I wonder if the Dog is thinking the same thing....   #fml,12
"today was alot of fun. i love my family ,sammy hernandez and caitlin hughes.  goodnight!",12
Well. The jag just took a shit on my way home from training  I hope it's just the alternator.,2
in the mood to listen to some Reg stuff  (Sir told me: U used to be a huge fan of mine but now it seems you've... http://ff.im/2zaF4,8
Is sad there was no Otalia today,10
@bethanyNYC SO jealous...see if you can get some Dallas concert tix out of her...it's all sold out!!,12
I REALLY think there is play-doh in my tastykake brownie,8
On the way to Malaysia...no internet access to Twit,11
@Andph112 hope you enjoyed your holiday,5
@Barely Got it! Your in the rundown.,12
"@michaelmagical #warmfuzzies to you, my friend",5
Bless the little girl on BGT!,10
shit back home in tallcree (rez)  now i cant see my boyfriend,10
i hate the biatches of this world,6
just bought 5 bouquets of flowers and put em all together and arranged them all pretty for my momma in the morning!  ::proud of myself::,11
@aaronmarshmusic or a punch the shape of the card on a card on a card on a card. and then ask people what it is. for free cards.,8
Good night everyone  im going to lay in bed and watch eraser!,8
"Going to an engagement party tommorrow night - it should be mine, but its NOT!  Stepping off the soapbox.",10
@BrianMcnugget rofl that's what we like to hear,5
Stuck on NJ Transit for the past twenty minutes. Great way to start the week,1
@dawizonline got ya - that wouldn't be so bad tho right?,2
Got my braces tightened today. Then I got McDonalds! HAHA  Sport tomorrow yay yay yay! Netball tryouts.. wish me luck to make the team! :l,5
having a bath with epsom salts and listening to carrie underwood,4
@dj_crisis deathmatch? I don't have that game. Plus.... I'm not really good at any games  lol,8
@ncremins I could do with another one now myself. was back to work on Monday after being off for 7 weeks  not good.,8
"@markfriend I asked mum bout going out tommorow, she laughed in my face lmao",5
@kayekayekaye Have you met me? (lol) MY MIDDLE NAME IS CREEPY FGS,4
"@mzmraz Ha, fun! I think Iï¿½ll rewatch (parts of) season 5 today...in preparation for 2morrow night!",4
"@AdamSchwabe http://twitpic.com/67owu - Nice - I had tickets for tonight's game, but I'm staying home sick",12
LauraA22is missing the fun she had with @Sylars_Army at Eclipse 3  #SArmy #SArmy #SArmy,4
@allureonfire I'm lookin @ the news and its not gonna b warm enough for the beach,12
"Oh before I forgot, Happy Star Wars Day! May the Fourth be with you!",5
Love my mommy happy mothers day,7
"@mgorbach They actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything.",8
"@mizzannabel im not a supermodel, i still eat mcdonalds baby thats just me!  xxx",2
How to ruin Friday? Your dad tells you there's something wrong but you should be at home so he can call you. He usually *never* calls,12
"Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I'm still exhausted from last weeks meetup",7
@BuzzEdition reminds me of the weather a month ago it was horrible  I hope all is well hugs,12
And now im all hungry and thirsty. and too afraid to go downstairs...,12
@vansunder is making me hot chocolate with almond milk.  Mother Day festivities is starting early!,5
have you ever met a guy thatv was everything you want and need but you never really went for it w/ him ? g'nite Daddy,9
Got some beautiful flowers and a mag subscription for Mother's Day  Spoilt! &lt;3,5
@xiape copy &amp; paste fuck cunt tosser piss flap a 10000000000 times !!!!,6
I'm wishing I was outside instead of trapped in my office.,10
@tiffrobyn lol what did Perez say now?? please don't make me actually go look,12
@captainludd I will have to see the unveiling of your new LR arrangement!  Is there an official event planned,12
Anyone have a Super Nintendo Controller they want to sell me? Mine broke.,7
@bradiewebbstack awww ily you're so sweet,7
@TMills130 aaawww  no worries fresh start to work on growing it out again,5
"Prayin for dad  in Wellington, FL http://loopt.us/F8_Jqg.t (via @furman27).  I too live in welly. May i pray f.. http://bit.ly/lB9SN",5
will be doing all the chores just for her mama,7
The 3d version of Up sold out   regular version it is!,10
@ the station morning show...then gym.... But this damn paper has me crazy any takers?!? Anna  lmfao,4
should have started working on this lecture MUCH earlier  using tag clouds from google news to explain basics of content analysis...,9
@Cheapflights_uk  o2 - train from Bristol to London. It's terrible - and no wifi,6
@DawnMarieH Excellent!  You got a name for him yet? Don't forget to twitpic him.,8
@davidgillespie The Beatles? Those scousers with funny haircuts? More talent in The Banana Splits!,8
Morning Twitterland! Countdown to TCI begins again... Will get through Monday to Wed. knowing that I'm outta here on Thursday! Woo hoo!,4
"is upset, I left my phone at home again",12
@ThatKadyGirl every day of my life lately.    i feel ya girl &lt;3,10
Sitting at the Audi Joburg fashion week casting. So many lanky people in one place! Almost 100. Lol. Good luck to everyone  xx,5
@mileycyrus : Come to VietNam to make a live Show Miley. there are so much fans love you at Viet Nam,8
@TheLakersNation Game 3 today. Oh YA.,4
I just saw a load of ambulances &amp; police cars &amp; a car smashed up with a roof lying in the road.  :&quot;(  that's 1 man dead 4 sure.    .,12
@callmaggie After I water the plants I am headed to the farm. Don't have any popcorn for the goats   Katnip is looking good under saddle,12
"@sammoran BTW, 'nathanfillion' is trying to beat his Flight Control score as well, maybe you should follow each other?",3
borred what everyone doingn check out links on my profile,10
@PhreshlyPhaded Oh wow  Thanks for the info.,5
@love_ly We need to hang out!,8
Great first impressions about the little netbook- they only downside is there is no access hatch to upgrade the RAM,10
annoyed the #ppt didn't save my changes.  When I explicitly saved.,8
Done a bump out and now back in bed seemingly unable to muster the energy to get up again  Sundays are great.,12
@hughsbeautiful beast I have had enough,1
"Oh, these are all from www.overheardinlondon.co.uk The others were from the New York version.",8
@fedgrub  dull life was on the soundtrack of one of my favourite showss,5
Off To Do Pilates Now! Tweet Y'all Soon!,8
@BumbleBeeBree love you more. cant wait to see ya soon  night,8
I'm going to miss Miss Suhana,10
Just got to school. Goin to Cinncinatti Wednesday!,5
@QueenBofMakeup I need to do some more post but I don't have time on this tour  ........... Apologies to all my supporters.,10
@hammett I wish I could have time for my xbox  project all tied,10
On our way to St. Martin!!! Vacation for a week,5
"@aplusk and Amanda Peet in A lot Like Love. Loves it.. Classic, really",7
@SaraHDanger Haha I think we're all in the same situation! lol,8
happy momma day to myself and all my other beautiful moms out there!cant wait to get pampered tomorrow,7
Had the best wknd with her man and levi and sara love u guys,7
"@iadn Ok, just rub it in why don't ya.",12
http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best,5
Hahhahah I'm watching the greatest movie ever,5
Little girls and their shallowness annoy me. On the good side i didnt straighten my hair at all today and it looks some what decent,5
@gustaf_nk Wouldn't call that cool or dangerous. Reckon it fits into the stupid category,12
"These nice boys realized that we were too short to see over them at the concert and moved   Ugggg, now it's time to pack.  Early flight.",12
